Idade;Sexo;Tipo de Assinatura;Valor da Assinatura;Modalidade;Cidade de Entrega;Nome do Bairro;Número Exemplares;Número Exemplares Entregues;Quantidade Parcelas Contrato;Data de Validade Inicial;Data de Validade Final
76;M;Combo;720;Anual;Cajobi;A DEFINIR;104;32;12;16/12/2023 00:00;13/12/2024 00:00
81;M;Combo;720;Anual;São José do Rio Preto;Jardim Tarraf;104;32;12;16/12/2023 00:00;14/12/2024 00:00
81;M;Impressa;1669;Anual;Nova Aliança;Centro;261;78;12;16/12/2023 00:00;14/12/2024 00:00
53;F;Combo;720;Anual;Uchoa;Centro;104;32;12;16/12/2023 00:00;13/12/2024 00:00
43;M;Impressa;1669;Anual;Votuporanga;Patrimônio Novo;261;78;1;16/12/2023 00:00;14/12/2024 00:00
75;F;Combo;360;Semestral;São José do Rio Preto;Residencial Marcia;52;32;6;16/12/2023 00:00;14/06/2024 00:00
75;F;Combo;360;Semestral;Cedral;DISTRITO INDUSTRIAL;52;32;6;16/12/2023 00:00;14/06/2024 00:00
81;F;Combo;720;Anual;Tabapuã;Centro;104;32;12;16/12/2023 00:00;14/12/2024 00:00
81;F;Combo;720;Anual;Ibirá;JD BOSQUE;104;32;12;16/12/2023 00:00;13/12/2024 00:00
85;M;Impressa;1669;Anual;Jaci;A DEFINIR;261;78;1;16/12/2023 00:00;14/12/2024 00:00
50;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Rio Preto;261;77;1;17/12/2023 00:00;16/12/2024 00:00
43;M;Impressa;834,5;Semestral;Catanduva;Jardim do Lago;128;77;3;17/12/2023 00:00;14/06/2024 00:00
49;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Ouro Verde;261;77;12;17/12/2023 00:00;16/12/2024 00:00
68;M;Combo;720;Anual;São José do Rio Preto;Parque Residencial Dom Lafaiete Libânio;104;31;12;17/12/2023 00:00;20/12/2024 00:00
68;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Vivendas;261;77;6;17/12/2023 00:00;16/12/2024 00:00
74;M;Impressa;1669;Anual;São José do Rio Preto;Vila Aurora;261;77;12;17/12/2023 00:00;16/12/2024 00:00
75;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Panorama;261;77;10;17/12/2023 00:00;16/12/2024 00:00
79;M;Combo;720;Anual;São José do Rio Preto;Boa Vista;104;31;12;17/12/2023 00:00;20/12/2024 00:00
86;F;Impressa;1669;Anual;São José do Rio Preto;São Francisco;261;77;12;17/12/2023 00:00;16/12/2024 00:00
49;M;Impressa;1669;Anual;São José do Rio Preto;Vila Ipiranga;261;77;10;17/12/2023 00:00;16/12/2024 00:00
89;F;Combo;720;Anual;São José do Rio Preto;Jardim Bela Vista;104;31;12;17/12/2023 00:00;20/12/2024 00:00
72;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Alto Alegre;261;77;11;17/12/2023 00:00;16/12/2024 00:00
48;M;Combo;720;Anual;São José do Rio Preto;Jardim Yolanda;104;29;12;17/12/2023 00:00;27/12/2024 00:00
73;F;Impressa;1669;Anual;São José do Rio Preto;Vila Angélica;261;75;6;17/12/2023 00:00;20/12/2024 00:00
48;F;Combo;720;Anual;São José do Rio Preto;Conjunto Habitacional Cristo Rei;104;31;12;17/12/2023 00:00;20/12/2024 00:00
77;F;Impressa;1669;Anual;São José do Rio Preto;Vila Anchieta;261;77;12;17/12/2023 00:00;16/12/2024 00:00
46;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;77;10;17/12/2023 00:00;16/12/2024 00:00
86;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;77;3;17/12/2023 00:00;16/12/2024 00:00
86;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;77;10;17/12/2023 00:00;16/12/2024 00:00
71;F;Impressa;1669;Anual;Palestina;A DEFINIR;261;77;10;17/12/2023 00:00;16/12/2024 00:00
71;F;Combo;720;Anual;Jales;Jardim Monterey;104;31;12;17/12/2023 00:00;20/12/2024 00:00
81;M;Digital;1251,75;Anual;Cosmorama;A DEFINIR;261;79;12;17/12/2023 00:00;16/12/2024 00:00
82;M;Digital;1251,75;Anual;São José do Rio Preto;Centro;261;79;12;17/12/2023 00:00;16/12/2024 00:00
82;M;Impressa;1669;Anual;Valentim Gentil;A DEFINIR;261;77;12;17/12/2023 00:00;16/12/2024 00:00
82;M;Combo;720;Anual;Urupês;A DEFINIR;104;31;12;17/12/2023 00:00;20/12/2024 00:00
47;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Damha;261;77;1;17/12/2023 00:00;16/12/2024 00:00
46;M;Impressa;1669;Anual;Nova Aliança;A DEFINIR;261;77;12;17/12/2023 00:00;16/12/2024 00:00
78;M;Impressa;1669;Anual;Novo Horizonte;A DEFINIR;261;77;8;17/12/2023 00:00;16/12/2024 00:00
77;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Novo Mundo;261;76;12;19/12/2023 00:00;17/12/2024 00:00
45;M;Combo;780;Anual;São José do Rio Preto;Higienópolis;156;47;12;19/12/2023 00:00;17/12/2024 00:00
46;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Paulista;261;76;12;19/12/2023 00:00;17/12/2024 00:00
46;M;Impressa;1669;Anual;São José do Rio Preto;Vila Ideal;261;76;1;19/12/2023 00:00;17/12/2024 00:00
77;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Soraia;261;76;12;19/12/2023 00:00;17/12/2024 00:00
77;F;Impressa;1669;Anual;São José do Rio Preto;Higienópolis;261;76;12;19/12/2023 00:00;17/12/2024 00:00
75;M;Combo;780;Anual;São José do Rio Preto;Eldorado;156;48;6;19/12/2023 00:00;16/12/2024 00:00
76;M;Combo;390;Anual;São José do Rio Preto;Centro;156;48;6;19/12/2023 00:00;16/12/2024 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Vila Anchieta;261;76;10;19/12/2023 00:00;17/12/2024 00:00
78;M;Impressa;1669;Anual;São José do Rio Preto;Eldorado;261;76;2;19/12/2023 00:00;17/12/2024 00:00
81;M;Combo;780;Anual;São José do Rio Preto;Parque Estoril;156;47;12;19/12/2023 00:00;17/12/2024 00:00
81;M;Impressa;1669;Anual;São José do Rio Preto;Jardim João Paulo II;261;76;12;19/12/2023 00:00;17/12/2024 00:00
43;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;76;11;19/12/2023 00:00;17/12/2024 00:00
92;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;76;10;19/12/2023 00:00;17/12/2024 00:00
92;M;Combo;780;Anual;São José do Rio Preto;Residencial Marcia;156;48;12;19/12/2023 00:00;17/12/2024 00:00
69;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;76;12;19/12/2023 00:00;17/12/2024 00:00
47;M;Impressa;1669;Anual;Bady Bassitt;A DEFINIR;261;76;12;19/12/2023 00:00;17/12/2024 00:00
42;M;Combo;780;Anual;Mirassol;A DEFINIR;156;48;10;19/12/2023 00:00;16/12/2024 00:00
77;M;Combo;780;Anual;Cajobi;A DEFINIR;156;48;12;19/12/2023 00:00;16/12/2024 00:00
43;M;Impressa;1669;Anual;Uchoa;A DEFINIR;261;76;12;19/12/2023 00:00;17/12/2024 00:00
82;M;Combo;780;Anual;São José do Rio Preto;Jardim Tarraf;156;47;12;19/12/2023 00:00;17/12/2024 00:00
81;M;Impressa;1669;Anual;Mendonça;A DEFINIR;261;76;11;19/12/2023 00:00;17/12/2024 00:00
75;M;Combo;780;Anual;Uchoa;Centro;156;48;12;19/12/2023 00:00;16/12/2024 00:00
76;M;Impressa;1669;Anual;Potirendaba;A DEFINIR;261;76;12;19/12/2023 00:00;17/12/2024 00:00
74;M;Combo;780;Anual;Tabapuã;Centro;156;48;12;19/12/2023 00:00;17/12/2024 00:00
74;M;Combo;780;Anual;Ibirá;JD BOSQUE;156;48;12;19/12/2023 00:00;16/12/2024 00:00
74;M;Digital;1251,75;Anual;Termas de Ibirá (Ibirá);CENTRO;261;77;12;19/12/2023 00:00;17/12/2024 00:00
74;M;Combo;780;Anual;São José do Rio Preto;Boa Vista;156;46;12;20/12/2023 00:00;18/12/2024 00:00
78;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Palmeiras;261;75;10;20/12/2023 00:00;18/12/2024 00:00
76;M;Impressa;1669;Anual;São José do Rio Preto;Parque Estoril;261;75;10;20/12/2023 00:00;18/12/2024 00:00
82;M;Impressa;1669;Anual;São José do Rio Preto;Santos Dumont;261;75;10;20/12/2023 00:00;18/12/2024 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Vivendas;261;75;1;20/12/2023 00:00;18/12/2024 00:00
74;M;Combo;780;Anual;Jales;Jardim Monterey;156;47;12;20/12/2023 00:00;18/12/2024 00:00
70;M;Impressa;834,5;Semestral;Engenheiro Schmitt;A DEFINIR;128;75;3;20/12/2023 00:00;15/06/2024 00:00
82;F;Impressa;1669;Anual;São José do Rio Preto;Jardim Palmeiras;261;74;1;21/12/2023 00:00;20/12/2024 00:00
89;M;Impressa;1669;Anual;São José do Rio Preto;Jardim dos Seixas;261;74;12;21/12/2023 00:00;20/12/2024 00:00
76;M;Digital;1251,75;Anual;São José do Rio Preto;Jardim América;261;75;12;21/12/2023 00:00;20/12/2024 00:00
81;M;Combo;780;Anual;São José do Rio Preto;Centro;156;46;12;21/12/2023 00:00;23/12/2024 00:00
81;M;Impressa;1669;Anual;São José do Rio Preto;Vila Redentora;261;74;1;21/12/2023 00:00;20/12/2024 00:00
69;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Comendador Mancor Daud;261;74;12;21/12/2023 00:00;20/12/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Maria Cândida;261;74;12;21/12/2023 00:00;20/12/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Vila Curti;261;74;12;21/12/2023 00:00;20/12/2024 00:00
82;M;Digital;625,88;Semestral;São José do Rio Preto;Jardim Nazareth;128;75;6;21/12/2023 00:00;19/06/2024 00:00
73;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;74;11;21/12/2023 00:00;20/12/2024 00:00
72;M;Impressa;834,5;Semestral;São José do Rio Preto;Eldorado;128;74;5;21/12/2023 00:00;17/06/2024 00:00
76;M;Impressa;834,5;Semestral;São José do Rio Preto;Estância Parque Azul (Zona Rural);128;74;6;21/12/2023 00:00;17/06/2024 00:00
78;F;Digital;1251,75;Anual;São José do Rio Preto;Parque da Liberdade;261;76;7;21/12/2023 00:00;20/12/2024 00:00
78;F;Impressa;1669;Anual;São José do Rio Preto;Fazenda Monte Alto (Zona Rural);261;74;8;21/12/2023 00:00;20/12/2024 00:00
92;F;Digital;1251,75;Anual;São José do Rio Preto;Residencial Marcia;261;76;12;21/12/2023 00:00;20/12/2024 00:00
77;M;Impressa;1669;Anual;Cedral;A DEFINIR;261;74;1;21/12/2023 00:00;20/12/2024 00:00
77;M;Impressa;1669;Anual;NEVES PAULISTA;A DEFINIR;261;74;1;21/12/2023 00:00;20/12/2024 00:00
76;M;Impressa;834,5;Semestral;São José do Rio Preto;Residencial Marcia;128;74;2;21/12/2023 00:00;17/06/2024 00:00
78;M;Impressa;834,5;Semestral;Tanabi;A DEFINIR;128;74;2;21/12/2023 00:00;17/06/2024 00:00
73;M;Impressa;1669;Anual;São José do Rio Preto;Parque Residencial Damha;261;74;12;21/12/2023 00:00;20/12/2024 00:00
75;M;Impressa;1669;Anual;Urupês;DISTRITO INDUSTRIAL 2;261;74;12;21/12/2023 00:00;20/12/2024 00:00
58;M;Impressa;1669;Anual;Talhado (São José do Rio Preto);SOSSEGO;261;74;12;21/12/2023 00:00;20/12/2024 00:00
72;M;Impressa;834,5;Semestral;Catanduva;Higienópolis;128;73;3;23/12/2023 00:00;19/06/2024 00:00
72;M;Combo;720;Anual;São José do Rio Preto;Eldorado;104;30;12;23/12/2023 00:00;21/12/2024 00:00
72;M;Impressa;834,5;Semestral;São José do Rio Preto;Vila Moreira;128;73;4;23/12/2023 00:00;19/06/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Vila Zilda;261;73;12;23/12/2023 00:00;21/12/2024 00:00
59;F;Impressa;834,5;Semestral;São José do Rio Preto;Jardim dos Seixas;128;73;6;23/12/2023 00:00;19/06/2024 00:00
79;M;Combo;720;Anual;São José do Rio Preto;Conjunto Habitacional Cristo Rei;104;30;12;23/12/2023 00:00;21/12/2024 00:00
91;F;Combo;720;Anual;São José do Rio Preto;Vila Imperial;104;30;12;23/12/2023 00:00;20/12/2024 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf;261;67;11;23/12/2023 00:00;01/01/2025 00:00
74;M;Combo;720;Anual;São José do Rio Preto;Gonzaga de Campos;104;30;12;23/12/2023 00:00;20/12/2024 00:00
74;M;Impressa;834,5;Semestral;São José do Rio Preto;Parque Celeste;128;73;3;23/12/2023 00:00;19/06/2024 00:00
74;M;Combo;720;Anual;São José do Rio Preto;Jardim Santa Maria;104;30;12;23/12/2023 00:00;21/12/2024 00:00
74;M;Digital;1251,75;Anual;São José do Rio Preto;Centro;261;75;12;23/12/2023 00:00;21/12/2024 00:00
78;M;Digital;1251,75;Anual;São José do Rio Preto;Boa Vista;261;75;12;23/12/2023 00:00;21/12/2024 00:00
70;M;Combo;360;Semestral;São José do Rio Preto;Jardim Conceição;52;30;1;23/12/2023 00:00;21/06/2024 00:00
70;M;Combo;720;Anual;São José do Rio Preto;Residencial Marcia;104;28;12;23/12/2023 00:00;27/12/2024 00:00
74;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;73;12;23/12/2023 00:00;21/12/2024 00:00
74;M;Combo;720;Anual;Bálsamo;Centro;104;30;12;23/12/2023 00:00;21/12/2024 00:00
79;M;Impressa;1669;Anual;Mirassol;Centro;261;73;12;23/12/2023 00:00;21/12/2024 00:00
64;M;Impressa;834,5;Semestral;Nova Aliança;Centro;128;73;3;23/12/2023 00:00;19/06/2024 00:00
81;M;Impressa;1669;Anual;NEVES PAULISTA;Centro;261;73;6;23/12/2023 00:00;21/12/2024 00:00
74;F;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;73;3;23/12/2023 00:00;21/12/2024 00:00
77;M;Impressa;834,5;Semestral;Potirendaba;A DEFINIR;128;73;3;23/12/2023 00:00;19/06/2024 00:00
86;M;Combo;720;Anual;Irapuã;A DEFINIR;104;30;12;23/12/2023 00:00;21/12/2024 00:00
63;M;Impressa;1669;Anual;São José do Rio Preto;Nova Redentora;261;70;10;23/12/2023 00:00;27/12/2024 00:00
78;M;Combo;720;Anual;São José do Rio Preto;QUINTA DO GOLFE;104;30;12;23/12/2023 00:00;21/12/2024 00:00
68;M;Impressa;834,5;Semestral;Mirassolândia;A DEFINIR;128;73;3;23/12/2023 00:00;19/06/2024 00:00
88;M;Combo;720;Anual;São José do Rio Preto;RES. SANTA REGINA;104;30;12;23/12/2023 00:00;21/12/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Jardim dos Seixas;261;47;12;24/12/2023 00:00;28/01/2025 00:00
89;M;Impressa;834,5;Semestral;São José do Rio Preto;Eldorado;128;72;3;24/12/2023 00:00;21/06/2024 00:00
70;M;Digital;1251,75;Anual;São José do Rio Preto;Jardim Alto Rio Preto;261;73;12;24/12/2023 00:00;23/12/2024 00:00
81;M;Impressa;834,5;Semestral;São José do Rio Preto;Parque Industrial;128;72;5;24/12/2023 00:00;21/06/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Moysés Miguel Haddad;261;72;12;24/12/2023 00:00;23/12/2024 00:00
77;M;Impressa;1669;Anual;São José do Rio Preto;Jardim do Bosque;261;72;12;24/12/2023 00:00;23/12/2024 00:00
77;M;Impressa;834,5;Semestral;São José do Rio Preto;Higienópolis;128;72;3;24/12/2023 00:00;21/06/2024 00:00
71;M;Impressa;834,5;Semestral;São José do Rio Preto;Centro;128;72;6;24/12/2023 00:00;19/06/2024 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Jardim dos Seixas;261;72;12;24/12/2023 00:00;23/12/2024 00:00
70;M;Impressa;1669;Anual;São José do Rio Preto;Vila Moreira;261;72;12;24/12/2023 00:00;23/12/2024 00:00
71;M;Combo;720;Anual;São José do Rio Preto;Parque Residencial Damha;104;29;12;24/12/2023 00:00;27/12/2024 00:00
74;F;Impressa;834,5;Semestral;José Bonifácio;Centro;128;72;3;24/12/2023 00:00;21/06/2024 00:00
74;F;Digital;625,88;Semestral;Monte Aprazível;A DEFINIR;128;74;1;24/12/2023 00:00;22/06/2024 00:00
69;M;Impressa;834,5;Semestral;Irapuã;JARDIM ALVORADA;128;72;1;24/12/2023 00:00;21/06/2024 00:00
71;M;Digital;625,88;Semestral;São José do Rio Preto;Vila Imperial;128;73;3;26/12/2023 00:00;24/06/2024 00:00
73;M;Combo;780;Anual;São José do Rio Preto;Eldorado;156;45;12;26/12/2023 00:00;24/12/2024 00:00
73;M;Combo;780;Anual;São José do Rio Preto;Conjunto Habitacional Cristo Rei;156;45;12;26/12/2023 00:00;24/12/2024 00:00
71;M;Combo;780;Anual;São José do Rio Preto;Vila Imperial;156;44;12;26/12/2023 00:00;23/12/2024 00:00
72;M;Impressa;834,5;Semestral;São José do Rio Preto;Centro;128;71;3;26/12/2023 00:00;22/06/2024 00:00
68;M;Combo;780;Anual;São José do Rio Preto;Gonzaga de Campos;156;45;12;26/12/2023 00:00;23/12/2024 00:00
72;M;Combo;780;Anual;São José do Rio Preto;Jardim Santa Maria;156;44;12;26/12/2023 00:00;24/12/2024 00:00
68;M;Impressa;834,5;Semestral;São José do Rio Preto;Boa Vista;128;71;6;26/12/2023 00:00;22/06/2024 00:00
73;F;Combo;780;Anual;São José do Rio Preto;Jardim Yolanda;156;45;12;26/12/2023 00:00;24/12/2024 00:00
80;M;Impressa;1669;Anual;São José do Rio Preto;Vila Ipiranga;261;71;8;26/12/2023 00:00;24/12/2024 00:00
80;M;Combo;390;Semestral;General Salgado;Centro;73;45;6;26/12/2023 00:00;24/06/2024 00:00
72;M;Combo;780;Anual;São José do Rio Preto;Residencial Marcia;156;45;12;26/12/2023 00:00;23/12/2024 00:00
72;F;Combo;780;Anual;Bálsamo;Centro;156;45;12;26/12/2023 00:00;24/12/2024 00:00
69;M;Combo;780;Anual;Irapuã;A DEFINIR;156;45;12;26/12/2023 00:00;24/12/2024 00:00
70;M;Combo;780;Anual;São José do Rio Preto;QUINTA DO GOLFE;156;44;12;26/12/2023 00:00;24/12/2024 00:00
78;M;Combo;780;Anual;São José do Rio Preto;RES. SANTA REGINA;156;44;12;26/12/2023 00:00;24/12/2024 00:00
76;M;Digital;1251,75;Anual;São José do Rio Preto;Jardim Manoel Del Arco;261;72;1;27/12/2023 00:00;25/12/2024 00:00
65;M;Impressa;834,5;Semestral;São José do Rio Preto;Centro;128;70;1;27/12/2023 00:00;24/06/2024 00:00
70;M;Combo;780;Anual;São José do Rio Preto;Estância Jóckei Club;156;43;12;27/12/2023 00:00;25/12/2024 00:00
70;M;Combo;780;Anual;São José do Rio Preto;Jardim Nazareth;156;43;12;27/12/2023 00:00;25/12/2024 00:00
70;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Bordon;261;70;12;27/12/2023 00:00;25/12/2024 00:00
70;M;Digital;1251,75;Anual;São José do Rio Preto;Jardim Moysés Miguel Haddad;261;71;1;27/12/2023 00:00;25/12/2024 00:00
79;F;Digital;1251,75;Anual;São José do Rio Preto;Vila Santa Cruz;261;71;12;27/12/2023 00:00;25/12/2024 00:00
79;F;Combo;780;Anual;São José do Rio Preto;Conjunto Habitacional Cristo Rei;156;44;12;27/12/2023 00:00;25/12/2024 00:00
73;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Nazareth;261;70;12;27/12/2023 00:00;25/12/2024 00:00
71;M;Combo;780;Anual;São José do Rio Preto;Parque Residencial Damha;156;44;12;27/12/2023 00:00;25/12/2024 00:00
77;M;Impressa;1669;Anual;Bady Bassitt;A DEFINIR;261;70;12;27/12/2023 00:00;25/12/2024 00:00
82;M;Digital;625,88;Semestral;São José do Rio Preto;A IDENTIFICAR (IMPORTADO);128;71;6;27/12/2023 00:00;22/06/2024 00:00
82;M;Digital;1251,75;Anual;São José do Rio Preto;Boa Vista;261;71;2;28/12/2023 00:00;27/12/2024 00:00
67;M;Combo;390;Semestral;São José do Rio Preto;Cidade Nova;73;42;6;28/12/2023 00:00;17/06/2024 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Vale do Sol;261;69;12;28/12/2023 00:00;27/12/2024 00:00
68;M;Impressa;834,5;Semestral;São José do Rio Preto;Parque Industrial;128;69;6;28/12/2023 00:00;24/06/2024 00:00
68;M;Impressa;1669;Anual;São José do Rio Preto;QUINTA DO GOLFE;261;69;6;28/12/2023 00:00;27/12/2024 00:00
68;M;Impressa;834,5;Semestral;São José do Rio Preto;Jardim Moysés Miguel Haddad;128;68;1;30/12/2023 00:00;26/06/2024 00:00
66;M;Combo;720;Anual;São José do Rio Preto;Vila Itália;104;28;12;30/12/2023 00:00;27/12/2024 00:00
73;F;Impressa;834,5;Anual;São José do Rio Preto;Jardim Panorama;261;68;1;30/12/2023 00:00;28/12/2024 00:00
73;F;Impressa;1669;Anual;São José do Rio Preto;Vila Ercília;261;68;6;30/12/2023 00:00;28/12/2024 00:00
67;M;Impressa;1669;Anual;São José do Rio Preto;Vila São Manoel;261;68;3;30/12/2023 00:00;28/12/2024 00:00
66;M;Impressa;1669;Anual;São José do Rio Preto;Vila Aurora;261;68;11;30/12/2023 00:00;28/12/2024 00:00
66;M;Impressa;834,5;Semestral;São José do Rio Preto;Jardim Maria Cândida;128;68;3;30/12/2023 00:00;26/06/2024 00:00
93;F;Impressa;834,5;Semestral;São José do Rio Preto;Jardim Urano;128;68;2;30/12/2023 00:00;26/06/2024 00:00
67;M;Impressa;1669;Anual;São José do Rio Preto;Parque Celeste;261;68;11;30/12/2023 00:00;28/12/2024 00:00
70;M;Combo;360;Semestral;São José do Rio Preto;Vila Moreira;52;28;1;30/12/2023 00:00;28/06/2024 00:00
93;F;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;68;10;30/12/2023 00:00;28/12/2024 00:00
67;M;Combo;720;Anual;São José do Rio Preto;Bosque da Felicidade;104;28;12;30/12/2023 00:00;27/12/2024 00:00
67;M;Impressa;1669;Anual;Catanduva;Centro;261;68;12;30/12/2023 00:00;28/12/2024 00:00
69;F;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;68;11;30/12/2023 00:00;28/12/2024 00:00
69;F;Impressa;1669;Anual;São José do Rio Preto;Parque Industrial;261;68;1;30/12/2023 00:00;28/12/2024 00:00
68;M;Combo;720;Anual;São José do Rio Preto;Vila Curti;104;28;12;30/12/2023 00:00;27/12/2024 00:00
68;M;Combo;720;Anual;São José do Rio Preto;Jardim Nazareth;104;28;12;30/12/2023 00:00;28/12/2024 00:00
67;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;68;10;30/12/2023 00:00;28/12/2024 00:00
67;M;Impressa;1669;Anual;São José do Rio Preto;Condomínio São João I (Zona Rural);261;67;12;30/12/2023 00:00;30/12/2024 00:00
82;F;Impressa;1669;Anual;São José do Rio Preto;Vila Santo Antônio;261;68;10;30/12/2023 00:00;28/12/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Vila Elvira;261;68;11;30/12/2023 00:00;28/12/2024 00:00
72;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;68;10;30/12/2023 00:00;28/12/2024 00:00
65;F;Impressa;1669;Anual;São José do Rio Preto;Vila Maceno;261;68;10;30/12/2023 00:00;28/12/2024 00:00
71;M;Impressa;1669;Anual;São José do Rio Preto;Residencial Marcia;261;68;3;30/12/2023 00:00;28/12/2024 00:00
83;M;Impressa;1669;Anual;Mirassol;SAO JOSE;261;68;10;30/12/2023 00:00;28/12/2024 00:00
70;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;68;11;30/12/2023 00:00;28/12/2024 00:00
67;M;Combo;720;Anual;Nhandeara;Centro;104;28;12;30/12/2023 00:00;28/12/2024 00:00
68;M;Impressa;1669;Anual;Mirassol;Centro;261;68;11;30/12/2023 00:00;28/12/2024 00:00
68;M;Impressa;1669;Anual;Bálsamo;SAO JOAO;261;68;12;30/12/2023 00:00;28/12/2024 00:00
68;M;Impressa;1669;Anual;São José do Rio Preto;Centro;261;67;6;31/12/2023 00:00;30/12/2024 00:00
66;M;Impressa;1669;Anual;São José do Rio Preto;Eldorado;261;67;12;31/12/2023 00:00;30/12/2024 00:00
80;F;Impressa;1669;Anual;São José do Rio Preto;Centro;261;67;1;31/12/2023 00:00;30/12/2024 00:00
68;M;Impressa;1669;Anual;São José do Rio Preto;Vila Santa Cândida;261;67;5;31/12/2023 00:00;30/12/2024 00:00
69;M;Impressa;1669;Anual;São José do Rio Preto;Boa Vista;261;67;3;31/12/2023 00:00;30/12/2024 00:00
79;F;Combo;720;Anual;São José do Rio Preto;Centro;104;27;12;31/12/2023 00:00;03/01/2025 00:00
75;M;Impressa;1669;Anual;São José do Rio Preto;Jardim Tarraf II;261;67;12;31/12/2023 00:00;30/12/2024 00:00
75;F;Impressa;1669;Anual;São José do Rio Preto;Centro;261;45;1;31/12/2023 00:00;31/01/2025 00:00
66;F;Impressa;1669;Anual;São José do Rio Preto;Jardim do Bosque;261;67;12;31/12/2023 00:00;30/12/2024 00:00
